 2020-01-04 23:57:35 INFO: initializing ciphers... chacha20
 2020-01-05 00:00:07 INFO: current server connection: 641
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 640
 2020-01-05 00:00:07 INFO: connect to [7d23:6c4f:6b6:d920:5d32:be6e:1ff1:48fc]:621
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 111
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 639
 2020-01-05 00:00:07 INFO: connect to 244.186.152.224:46128
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 638
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 637
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 636
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 635
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 634
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 633
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 632
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 631
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 630
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 629
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 628
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 627
 2020-01-05 00:00:07 INFO: connect to 223.137.34.26:1537
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 626
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 625
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 624
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 623
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 622
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 621
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 620
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 619
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-05 00:00:07 INFO: current server connection: 618
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 617
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 616
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 615
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 614
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 613
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 612
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-05 00:00:07 INFO: current server connection: 611
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 610
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 609
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 608
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 607
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 606
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 605
 2020-01-05 00:00:07 INFO: connect to [8768:4c6f:de6c:f048:c5e0:1fd0:9874:269e]:423
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 113
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 604
 2020-01-05 00:00:07 INFO: connect to [e9e:f5c:e987:404c:3cb2:a2dc:8227:d42d]:41090
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 113
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 603
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 602
 2020-01-05 00:00:07 INFO: connect to [a643:fb2d:5822:487:bbc2:7d10:384:bd22]:21820
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 113
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 601
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 600
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 599
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 598
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 597
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 596
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 595
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 594
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 593
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 592
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 591
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 590
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 589
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 588
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 587
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 586
 2020-01-05 00:00:07 INFO: connect to [b774:25cb:54a0:cf6f:9b69:7cf7:b74f:e874]:39974
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 113
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 585
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 584
 2020-01-05 00:00:07 INFO: connect to [95dd:3cce:94dd:82eb:3373:3ccc:5047:856c]:44453
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 113
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 583
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 582
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 581
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 580
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 579
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 578
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 577
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 576
 2020-01-05 00:00:07 INFO: connect to 91.101.217.174:36328
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 575
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 574
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 573
 2020-01-05 00:00:07 INFO: connect to [a3a0:4c68:a51d:c7a7:c48f:34b9:ad97:50d8]:60627
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 114
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 572
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 571
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 570
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 569
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 568
 2020-01-05 00:00:07 INFO: connect to 121.171.202.164:33285
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 567
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 566
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-05 00:00:07 INFO: current server connection: 565
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 564
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 563
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 562
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 561
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 560
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 559
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 558
 2020-01-05 00:00:07 INFO: connect to 219.59.229.150:10844
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 557
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 556
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 555
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 554
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 553
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 552
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 551
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 550
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 549
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 548
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 547
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 546
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 545
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 544
 2020-01-05 00:00:07 INFO: connect to [f60c:5f0f:de26:4de9:a76:c967:bc6b:c1e0]:45098
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 543
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 542
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 541
 2020-01-05 00:00:07 INFO: connect to [3834:d8fb:58f2:4b84:f644:fa5b:ab9:8f0a]:44747
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 540
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 539
 2020-01-05 00:00:07 INFO: connect to [3c11:9770:ff43:c0c2:10c7:593e:dca6:c478]:20145
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 538
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 537
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 536
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 535
 2020-01-05 00:00:07 INFO: connect to [7e88:b3ae:f50b:bfea:ecb5:2e3d:75e6:8fdb]:41003
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 534
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 533
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 532
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 531
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 530
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 529
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 528
 2020-01-05 00:00:07 INFO: connect to [f5b7:4270:c9fd:6767:afff:f60:e85d:e5f7]:61563
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 527
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 526
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 525
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 524
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 523
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 522
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 521
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 520
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 519
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 518
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 517
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 516
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 515
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 514
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 513
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 512
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 511
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 510
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 509
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 508
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 507
 2020-01-05 00:00:07 INFO: connect to [d2fe:7187:fa88:bd9c:a21a:ca4d:62ab:8a3]:8731
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 506
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 505
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 504
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 503
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 502
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 501
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 500
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 499
 2020-01-05 00:00:07 INFO: connect to 233.156.229.139:55755
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 116
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 498
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 497
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 496
 2020-01-05 00:00:07 INFO: connect to 35.16.242.24:58509
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 495
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 494
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 493
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 492
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 491
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 490
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 489
 2020-01-05 00:00:07 INFO: connect to [9bcd:db7a:642c:3fe4:d8c7:50ec:fb7e:374d]:53898
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 117
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 488
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 487
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 486
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 485
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 484
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 483
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 482
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 481
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 00:00:07 INFO: current server connection: 480
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 479
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 478
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 477
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 476
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 475
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 474
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 473
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 472
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 471
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 470
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 469
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 468
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 467
 2020-01-05 00:00:07 INFO: connect to [9590:c9:bf66:c29a:299c:639c:989e:4a08]:56681
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 117
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 466
 2020-01-05 00:00:07 INFO: connect to [ee23:1b4b:3edb:8836:1f75:9398:f19f:45a2]:31462
 2020-01-05 00:00:07 ERROR: connect: Network is unreachable
 2020-01-05 00:00:07 INFO: current remote connection: 117
 2020-01-05 00:00:07 ERROR: connect error
 2020-01-05 00:00:07 INFO: current server connection: 465
 2020-01-05 00:00:07 INFO: connect to 48.38.108.30:36534
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 464
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 463
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 462
 2020-01-05 00:00:07 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 00:00:07 INFO: current server connection: 461
