 2020-01-05 19:46:52 INFO: initializing ciphers... rc4-md5
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 287
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 286
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 285
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 284
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 283
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 282
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 281
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 280
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 279
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 278
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 277
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 276
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 275
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 274
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 273
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 272
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 271
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 270
 2020-01-05 19:49:15 INFO: [50800] connect to 44.119.114.217:29475
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 269
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 268
 2020-01-05 19:49:15 INFO: [50800] connect to 27.82.240.55:26379
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 267
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 266
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 265
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 264
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 263
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 262
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 261
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 260
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 259
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 258
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 257
 2020-01-05 19:49:15 INFO: [50800] connect to [c783:894e:b5ca:1ece:fda6:5dc4:3a1:b8cd]:62714
 2020-01-05 19:49:15 ERROR: connect: Network is unreachable
 2020-01-05 19:49:15 INFO: current remote connection: 136
 2020-01-05 19:49:15 ERROR: connect error
 2020-01-05 19:49:15 INFO: current server connection: 256
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 255
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 254
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 253
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 252
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 251
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 250
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 249
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 248
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 247
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 246
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 245
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 244
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 243
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 242
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 241
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 240
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 239
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 238
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 237
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 236
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 235
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 234
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 233
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 232
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 231
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 230
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 229
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 228
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 227
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 226
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 225
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 224
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 223
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 222
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 221
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 220
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 219
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 218
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 217
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-05 19:49:15 INFO: current server connection: 216
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 215
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 214
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 213
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 212
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 211
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 210
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 209
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 208
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 207
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 206
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 205
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 204
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 203
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 202
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 201
 2020-01-05 19:49:15 INFO: [50800] connect to 199.204.177.132:15528
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 200
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name
 2020-01-05 19:49:15 INFO: current server connection: 199
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 198
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 197
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 196
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 195
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 194
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 193
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 192
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 191
 2020-01-05 19:49:15 INFO: [50800] connect to 183.5.204.43:11238
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 190
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 189
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 188
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 187
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 186
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 185
 2020-01-05 19:49:15 INFO: [50800] connect to [edf:adff:a978:377:1f15:ecc8:7c5:f728]:6660
 2020-01-05 19:49:15 ERROR: connect: Network is unreachable
 2020-01-05 19:49:15 INFO: current remote connection: 138
 2020-01-05 19:49:15 ERROR: connect error
 2020-01-05 19:49:15 INFO: current server connection: 184
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 183
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 182
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 181
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 180
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 179
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 178
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 177
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 176
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 175
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 174
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 173
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 172
 2020-01-05 19:49:15 INFO: [50800] connect to [ef81:a379:c734:9415:e37c:6d85:3db3:8a23]:41054
 2020-01-05 19:49:15 ERROR: connect: Network is unreachable
 2020-01-05 19:49:15 INFO: current remote connection: 138
 2020-01-05 19:49:15 ERROR: connect error
 2020-01-05 19:49:15 INFO: current server connection: 171
 2020-01-05 19:49:15 INFO: [50800] connect to 116.229.62.110:7209
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 170
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 169
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 168
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 167
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 166
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 165
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 164
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 163
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 162
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 161
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 160
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 159
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 158
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 157
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 156
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 155
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 154
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 153
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 152
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 151
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 150
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 149
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 148
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 147
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 146
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 145
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 144
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 143
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid host name length
 2020-01-05 19:49:15 INFO: current server connection: 142
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 141
 2020-01-05 19:49:15 INFO: [50800] connect to [38af:f6f2:8a5:9e:3e73:e876:4243:8252]:25104
 2020-01-05 19:49:15 ERROR: connect: Network is unreachable
 2020-01-05 19:49:15 INFO: current remote connection: 139
 2020-01-05 19:49:15 ERROR: connect error
 2020-01-05 19:49:15 INFO: current server connection: 140
 2020-01-05 19:49:15 ERROR: failed to handshake with 127.0.0.1: invalid address type
 2020-01-05 19:49:15 INFO: current server connection: 139
 2020-01-05 19:49:15 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:15 INFO: current remote connection: 138
 2020-01-05 19:49:15 INFO: current server connection: 138
 2020-01-05 19:49:15 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:15 INFO: current remote connection: 137
 2020-01-05 19:49:15 INFO: current server connection: 137
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 136
 2020-01-05 19:49:16 INFO: current server connection: 136
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 135
 2020-01-05 19:49:16 INFO: current server connection: 135
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 134
 2020-01-05 19:49:16 INFO: current server connection: 134
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 133
 2020-01-05 19:49:16 INFO: current server connection: 133
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 132
 2020-01-05 19:49:16 INFO: current server connection: 132
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 131
 2020-01-05 19:49:16 INFO: current server connection: 131
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 130
 2020-01-05 19:49:16 INFO: current server connection: 130
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 129
 2020-01-05 19:49:16 INFO: current server connection: 129
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 128
 2020-01-05 19:49:16 INFO: current server connection: 128
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 127
 2020-01-05 19:49:16 INFO: current server connection: 127
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 126
 2020-01-05 19:49:16 INFO: current server connection: 126
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 125
 2020-01-05 19:49:16 INFO: current server connection: 125
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 124
 2020-01-05 19:49:16 INFO: current server connection: 124
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 123
 2020-01-05 19:49:16 INFO: current server connection: 123
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 122
 2020-01-05 19:49:16 INFO: current server connection: 122
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 121
 2020-01-05 19:49:16 INFO: current server connection: 121
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 120
 2020-01-05 19:49:16 INFO: current server connection: 120
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 119
 2020-01-05 19:49:16 INFO: current server connection: 119
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 118
 2020-01-05 19:49:16 INFO: current server connection: 118
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 117
 2020-01-05 19:49:16 INFO: current server connection: 117
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 116
 2020-01-05 19:49:16 INFO: current server connection: 116
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 115
 2020-01-05 19:49:16 INFO: current server connection: 115
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 114
 2020-01-05 19:49:16 INFO: current server connection: 114
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 113
 2020-01-05 19:49:16 INFO: current server connection: 113
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 112
 2020-01-05 19:49:16 INFO: current server connection: 112
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 111
 2020-01-05 19:49:16 INFO: current server connection: 111
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 110
 2020-01-05 19:49:16 INFO: current server connection: 110
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 109
 2020-01-05 19:49:16 INFO: current server connection: 109
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 108
 2020-01-05 19:49:16 INFO: current server connection: 108
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 107
 2020-01-05 19:49:16 INFO: current server connection: 107
 2020-01-05 19:49:16 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:16 INFO: current remote connection: 106
 2020-01-05 19:49:16 INFO: current server connection: 106
 2020-01-05 19:49:18 ERROR: getpeername: Transport endpoint is not connected
 2020-01-05 19:49:18 INFO: current remote connection: 105
 2020-01-05 19:49:18 INFO: current server connection: 105
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
 2020-01-05 19:49:25 INFO: accept a connection
